year,state_FIPS,county_FIPS,state,county,dvoteswing_inc,dpct_grants,dpc_income,inc_ad_diff,inc_campaign_diff,dhousevote_inc,iraq_cas2004,iraq_cas2008,dpct_popl,comp_state,state_abb
2004,48,291,Texas,Liberty County,5.590000153,4.525124654,0.576099396,0,7,17.84713364,1,0,0.053442363,0,TX
2008,48,291,Texas,Liberty County,3.442153931,34.49117541,0.076179504,-0.79400003,0,33.25218964,0,2,0.013479881,0,TX
1988,48,293,Texas,Limestone County,-7.36000061,25.55585206,0.335651398,0.119999997,-3,11.84057999,0,0,0.002553982,0,TX
1992,48,293,Texas,Limestone County,-5.849998474,16.28167033,0.081632614,4.460000038,5,5.165512085,0,0,-0.025706345,0,TX
1996,48,293,Texas,Limestone County,-2.880001068,-14.84417021,-0.162242889,0.465000004,2,-51.39371109,0,0,0.019729024,0,TX
2000,48,293,Texas,Limestone County,-14.93999863,-11.31438538,0.13168335,0,0,1.336341858,0,0,0.027785547,1,TX
2004,48,293,Texas,Limestone County,4.289997101,-10.49190089,0.226413727,0,7,7.108070374,1,0,0.02118298,0,TX
2008,48,293,Texas,Limestone County,2.177444458,55.08451462,0.945474625,-0.79400003,0,1.534633636,0,1,-0.011149114,0,TX
1992,48,295,Texas,Lipscomb County,-3.380004883,5.80634959,1.47791481,4.460000038,5,-3.853149414,0,0,-0.09656398,0,TX
1996,48,295,Texas,Lipscomb County,0.400001526,-3.651237488,1.487195969,0.465000004,2,-12.01466751,0,0,0.016065573,0,TX
2000,48,295,Texas,Lipscomb County,-13,0.786258094,0.259010315,0,0,0.198598862,0,0,-0.021942561,1,TX
2004,48,295,Texas,Lipscomb County,2.300003052,-21.88793272,1.459869385,0,7,20.72646332,0,0,-0.032332562,0,TX
2008,48,295,Texas,Lipscomb County,1.390167236,22.22341895,1.163589478,-0.79400003,0,1.28238678,0,0,0.018070236,0,TX
1988,48,297,Texas,Live Oak County,-7.180000305,-67.71488786,-0.859363556,0.119999997,-3,0,0,0,-0.011820331,0,TX
1992,48,297,Texas,Live Oak County,-1.840000153,-9.214637429,1.225011826,4.460000038,5,39.57242966,0,0,0.061576866,0,TX
1996,48,297,Texas,Live Oak County,-1.13999939,60.32595634,-0.299041748,0.465000004,2,2.966194153,0,0,0.134038806,0,TX
2000,48,297,Texas,Live Oak County,-13.30000114,164.980495,0.294143677,0,0,41.64253616,0,0,0.060912389,1,TX
2004,48,297,Texas,Live Oak County,3.490005493,-24.98509437,0.539495468,0,7,41.41128922,0,0,-0.057822298,0,TX
2008,48,297,Texas,Live Oak County,-0.4425354,26.18873119,-0.381855011,-0.79400003,0,3.516292572,0,0,-0.031809144,0,TX
1988,48,299,Texas,Llano County,-10.63999557,7.952685654,-1.489477158,0.119999997,-3,38.86001587,0,0,0.031562608,0,TX
1992,48,299,Texas,Llano County,-1.530002594,4.253699258,0.320755005,4.460000038,5,0.399429321,0,0,0.031432871,0,TX
1996,48,299,Texas,Llano County,-6.050003052,-32.48609304,0.328046799,0.465000004,2,22.66914177,0,0,0.189333767,0,TX
2000,48,299,Texas,Llano County,-12.62999916,-3.725010157,0.921857834,0,0,22.60531807,0,0,0.164985687,1,TX
2004,48,299,Texas,Llano County,1.63999939,3.978706151,1.516841888,0,7,-10.82798767,0,0,0.044574436,0,TX
2008,48,299,Texas,Llano County,0.147872925,-22.26260006,-0.229389191,-0.79400003,0,0,0,1,0.024640197,0,TX
1988,48,301,Texas,Loving County,-7.950004578,29.39238846,-6.67748642,0.119999997,-3,-34.3080864,0,0,0.137931034,0,TX
1992,48,301,Texas,Loving County,-9.349998474,-13.07422668,-5.693519592,4.460000038,5,48.11004639,0,0,0.282828271,0,TX
2000,48,301,Texas,Loving County,-3.629999161,-99.68341589,23.32378387,0,0,4.038703918,0,0,-0.412844032,1,TX
2004,48,301,Texas,Loving County,3.369995117,-91.49669409,28.32610321,0,7,-40.66741943,0,0,-0.296875,0,TX
2008,48,301,Texas,Loving County,0.390129089,-87.52275109,36.03207397,-0.79400003,0,0,0,0,-0.111111112,0,TX
1988,48,303,Texas,Lubbock County,-5.680000305,-18.02212149,0.34179306,0.119999997,-3,5.719711304,0,0,0.004188245,0,TX
1992,48,303,Texas,Lubbock County,-0.86000061,22.39035666,0.520107269,4.460000038,5,-22.60223389,0,0,0.023493273,0,TX
1996,48,303,Texas,Lubbock County,1.219997406,-7.188174129,0.598384857,0.465000004,2,19.62648392,0,0,0.055021849,0,TX
2000,48,303,Texas,Lubbock County,-7.729997635,-0.290801423,0.85146904,0,0,-16.35040283,0,0,0.013906732,1,TX
2004,48,303,Texas,Lubbock County,0.510002136,-11.16902307,0.321815491,0,7,-40.66741943,1,0,0.046866387,0,TX
2008,48,303,Texas,Lubbock County,-7.181472778,41.74639285,-0.127716064,-0.79400003,0,4.923789978,0,6,0.042858377,0,TX
1988,48,305,Texas,Lynn County,-7.5,-20.21818608,-1.207828522,0.119999997,-3,0,0,0,-0.115243047,0,TX
1992,48,305,Texas,Lynn County,3.669998169,26.43757164,5.085868835,4.460000038,5,33.93202591,0,0,-0.036293216,0,TX
1996,48,305,Texas,Lynn County,1.709999084,-3.907222673,2.747686386,0.465000004,2,-12.01466751,0,0,-0.038999703,0,TX
2000,48,305,Texas,Lynn County,-16.79999924,138.8288379,-2.392263412,0,0,0.198598862,0,0,0.00464684,1,TX
2004,48,305,Texas,Lynn County,5.540000916,-56.00091815,2.098312378,0,7,-40.66741943,0,0,-0.066913351,0,TX
2008,48,305,Texas,Lynn County,-8.160110474,151.245153,-11.16849518,-0.79400003,0,4.923789978,0,0,-0.057997357,0,TX
1988,48,307,Texas,McCulloch County,-9.700000763,-8.69955495,-1.662481308,0.119999997,-3,38.86001587,0,0,0.020963425,0,TX
1992,48,307,Texas,McCulloch County,-4.979999542,34.93104875,0.038660049,4.460000038,5,0.399429321,0,0,-0.10364788,0,TX
1996,48,307,Texas,McCulloch County,-10.04000092,0.681301532,-0.700105667,0.465000004,2,-1.894611359,0,0,0.019373706,0,TX
2000,48,307,Texas,McCulloch County,-18.06999969,13.74958903,1.029312134,0,0,-44.71169662,0,0,-0.023308631,1,TX
2004,48,307,Texas,McCulloch County,4.379997253,4.318556935,-1.574268341,0,7,0.095188141,0,0,-0.022641048,0,TX
2008,48,307,Texas,McCulloch County,-1.129692078,49.70644712,0.104423523,-0.79400003,0,0,0,0,-0.014149762,0,TX
1988,48,309,Texas,McLennan County,-6.180000305,29.06220257,-0.116516113,0.119999997,-3,0,0,0,0.029751137,0,TX
1992,48,309,Texas,McLennan County,-6,22.46196568,0.384002686,4.460000038,5,-13.94814301,0,0,0.036229633,0,TX
1996,48,309,Texas,McLennan County,-0.770000458,-1.198013127,0.123874664,0.465000004,2,-1.894611359,0,0,0.064260684,0,TX
2000,48,309,Texas,McLennan County,-12.06999969,1.35250641,-0.058210373,0,0,-44.71169662,0,0,0.039821461,1,TX
2004,48,309,Texas,McLennan County,0.86000061,1.379833836,-0.229579926,0,7,30.13940811,0,0,0.038497288,0,TX
2008,48,309,Texas,McLennan County,-4.000068665,32.0766449,-0.286998749,-0.79400003,0,5.246528625,0,2,0.038293567,0,TX
1996,48,311,Texas,McMullen County,7.760000229,-45.28002441,5.448217392,0.465000004,2,4.315292358,0,0,-0.003671971,0,TX
2000,48,311,Texas,McMullen County,-12.21999931,-35.33597291,1.510257721,0,0,0,0,0,0.045454547,1,TX
2004,48,311,Texas,McMullen County,0.799995422,-4.998656362,3.276390076,0,7,12.12039375,0,0,-0.072855465,0,TX
2008,48,311,Texas,McMullen County,-7.770431519,-29.83953059,1.038999557,-0.79400003,0,29.84012985,0,0,0.064638786,0,TX
1988,48,313,Texas,Madison County,-10.11000061,-30.53805232,-1.067167282,0.119999997,-3,11.84057999,0,0,-0.055140819,0,TX
1992,48,313,Texas,Madison County,-0.970001221,54.46686745,-0.137374878,4.460000038,5,5.165512085,0,0,0.00790088,0,TX
1996,48,313,Texas,Madison County,-1.890003204,-20.57361454,-0.18501091,0.465000004,2,-51.39371109,0,0,0.092642084,0,TX
2000,48,313,Texas,Madison County,-13.5399971,-11.95961162,-0.577194214,0,0,1.336341858,0,0,0.057475951,1,TX
2004,48,313,Texas,Madison County,4.38999939,2.648345008,-0.656173706,0,7,7.108070374,0,0,0.008326266,0,TX
2008,48,313,Texas,Madison County,1.92175293,75.16380548,-1.12219429,-0.79400003,0,5.246528625,0,0,0.011392308,0,TX
1988,48,315,Texas,Marion County,-7.369998932,7.542422414,-0.17807579,0.119999997,-3,37.75942993,0,0,-0.022182368,0,TX
1992,48,315,Texas,Marion County,-8.549999237,38.45379353,0.73837471,4.460000038,5,-38.95755768,0,0,-0.040544454,0,TX
1996,48,315,Texas,Marion County,-1.709999084,-37.70762086,0.206476212,0.465000004,2,-5.054035187,0,0,0.038031995,0,TX
2000,48,315,Texas,Marion County,-14.08000183,36.57412529,0.308929443,0,0,-3.165359497,0,0,0.060870409,1,TX
2004,48,315,Texas,Marion County,4.039997101,1.261342596,1.290391922,0,7,18.44280243,0,0,-0.011603472,0,TX
2008,48,315,Texas,Marion County,4.510120392,20.89312524,0.955881119,-0.79400003,0,30.78616333,0,0,-0.036698096,0,TX
1992,48,317,Texas,Martin County,-1.069999695,34.70713496,3.46481514,4.460000038,5,33.93202591,0,0,-0.045152463,0,TX
1996,48,317,Texas,Martin County,0.38999939,-77.53751874,-1.038848877,0.465000004,2,-1.501377106,0,0,-0.02149437,0,TX
2000,48,317,Texas,Martin County,-18.34000015,25.44509768,-4.136432648,0,0,8.262233734,0,0,-0.012552301,1,TX
2004,48,317,Texas,Martin County,5.469993591,21.2356627,-0.301370621,0,7,-40.66741943,1,0,-0.077966101,0,TX
2008,48,317,Texas,Martin County,-2.458045959,107.9020381,-3.772712708,-0.79400003,0,0,0,1,0.028033089,0,TX
1988,48,319,Texas,Mason County,-7.969997406,117.6797986,-0.405885696,0.119999997,-3,38.86001587,0,0,-0.056295894,0,TX
1992,48,319,Texas,Mason County,-1.579998016,36.76070869,0.090702057,4.460000038,5,0.399429321,0,0,-0.017291067,0,TX
1996,48,319,Texas,Mason County,-2.909999847,-8.481939882,-0.551948547,0.465000004,2,22.66914177,0,0,0.068914957,0,TX
2000,48,319,Texas,Mason County,-15.86999893,9.693153203,1.929828644,0,0,22.60531807,0,0,0.026337449,1,TX
2004,48,319,Texas,Mason County,1.279998779,3.932308406,0.945360184,0,7,-10.82798767,1,0,0.023523122,0,TX
2008,48,319,Texas,Mason County,-3.84690094,43.56058836,-0.835525513,-0.79400003,0,0,0,1,0.014625229,0,TX
1988,48,321,Texas,Matagorda County,-7.450000763,21.66714668,0.650762558,0.119999997,-3,-6.025985718,0,0,-0.012964084,0,TX
1992,48,321,Texas,Matagorda County,-1.63999939,45.2749759,-1.062749863,4.460000038,5,-17.10778236,0,0,-0.03309143,0,TX
1996,48,321,Texas,Matagorda County,0.590000153,-21.3925004,-0.949226379,0.465000004,2,-7.358348846,0,0,0.001876371,0,TX
2000,48,321,Texas,Matagorda County,-9.529998779,5.544180796,-0.02643013,0,0,-4.318012238,0,0,0.001266157,1,TX
2004,48,321,Texas,Matagorda County,3.329998016,-2.31792964,0.355037689,0,7,31.90916443,0,0,-0.010195479,0,TX
2008,48,321,Texas,Matagorda County,-0.993492126,-10.63477769,0.722280502,-0.79400003,0,39.81212997,0,0,-0.014186474,0,TX
1988,48,323,Texas,Maverick County,-10.20000076,1.180330012,0.015902519,0.119999997,-3,34.21760559,0,0,0.021922767,0,TX
1992,48,323,Texas,Maverick County,4.010000229,24.09413308,0.569128036,4.460000038,5,24.12417984,0,0,0.117637135,0,TX
1996,48,323,Texas,Maverick County,14.08000183,-3.938125446,0.106517792,0.465000004,2,-0.367641449,0,0,0.121506378,0,TX
2000,48,323,Texas,Maverick County,-17.87000275,1.549217943,0.412914276,0,0,4.038703918,0,0,0.062268678,1,TX
2004,48,323,Texas,Maverick County,5.970001221,-8.22346434,0.369734764,0,7,18.00836563,1,0,0.043309331,0,TX
2008,48,323,Texas,Maverick County,-19.05365372,34.0456754,0.90410614,-0.79400003,0,-2.80191803,0,2,0.049081121,0,TX
1988,48,325,Texas,Medina County,-7.759998322,23.00173789,-0.499141693,0.119999997,-3,34.21760559,0,0,0.103361621,0,TX
1992,48,325,Texas,Medina County,-0.13999939,16.41718745,0.896217346,4.460000038,5,24.12417984,0,0,0.070380464,0,TX
1996,48,325,Texas,Medina County,-2.170001984,-30.17791808,0.116682053,0.465000004,2,-0.367641449,0,0,0.227954507,0,TX
2000,48,325,Texas,Medina County,-8.549999237,-6.939999014,0.70177269,0,0,4.038703918,0,0,0.12098401,1,TX
2004,48,325,Texas,Medina County,2.530006409,-3.930439427,0.619577408,0,7,18.00836563,0,0,0.060970046,0,TX
2008,48,325,Texas,Medina County,-3.596878052,0.557294302,-0.286077499,-0.79400003,0,-2.80191803,0,0,0.056367632,0,TX
1988,48,327,Texas,Menard County,-17.45000076,6.313161552,-0.777788162,0.119999997,-3,38.86001587,0,0,-0.020900322,0,TX
1992,48,327,Texas,Menard County,-8.310001373,37.17061579,0.787363052,4.460000038,5,0.399429321,0,0,-0.064039409,0,TX
1996,48,327,Texas,Menard County,-8.450000763,-15.13033211,-0.442516327,0.465000004,2,22.66914177,0,0,0.034210525,0,TX
2000,48,327,Texas,Menard County,-18.29999924,-0.306900567,-0.124008179,0,0,22.60531807,0,0,-8.48E-04,1,TX
2004,48,327,Texas,Menard County,3.910003662,20.48320323,0.560806274,0,7,-10.82798767,0,0,-0.053904925,0,TX
2008,48,327,Texas,Menard County,1.015060425,56.07855916,0.104059219,-0.79400003,0,0,0,0,-0.046657693,0,TX
1988,48,329,Texas,Midland County,-4.069999695,-25.13747811,2.155197144,0.119999997,-3,38.86001587,0,0,-0.001596349,0,TX
1992,48,329,Texas,Midland County,-5.810005188,35.87865233,1.187480927,4.460000038,5,0.399429321,0,0,0.038721632,0,TX
1996,48,329,Texas,Midland County,-0.25,-17.51971692,1.566135406,0.465000004,2,19.62648392,0,0,0.03596523,0,TX
2000,48,329,Texas,Midland County,-7.969999313,2.19234582,4.902690887,0,0,-16.35040283,0,0,0.009395868,1,TX
2004,48,329,Texas,Midland County,1.340003967,12.78647035,3.669242859,0,7,-40.66741943,0,0,0.03167456,0,TX
2008,48,329,Texas,Midland County,-3.164680481,23.28432053,2.546104431,-0.79400003,0,0,0,0,0.084048845,0,TX
1988,48,331,Texas,Milam County,-12.08000183,-5.753434077,0.15080452,0.119999997,-3,0,0,0,-0.025804289,0,TX
1992,48,331,Texas,Milam County,-1.38999939,20.877029,0.989980698,4.460000038,5,-13.94814301,0,0,-0.013071896,0,TX
1996,48,331,Texas,Milam County,-3.300003052,-6.62901625,-0.033510208,0.465000004,2,-1.894611359,0,0,0.034593936,0,TX
2000,48,331,Texas,Milam County,-14.01999664,-5.778028443,0.750152588,0,0,-44.71169662,0,0,0.020761391,1,TX
2004,48,331,Texas,Milam County,2.720001221,0.097842852,-0.24234581,0,7,30.13940811,0,0,0.030570569,0,TX
2008,48,331,Texas,Milam County,2.60383606,37.9119575,-0.542526245,-0.79400003,0,2.115810394,0,0,-0.005364291,0,TX
1988,48,333,Texas,Mills County,-9.38999939,6.934681535,0.198875427,0.119999997,-3,0,0,0,-0.036267232,0,TX
1992,48,333,Texas,Mills County,-7.080001831,-38.03952932,1.143507004,4.460000038,5,-13.94814301,0,0,0.013644367,0,TX
1996,48,333,Texas,Mills County,-10.00999832,-13.15951645,-0.58987999,0.465000004,2,-1.894611359,0,0,0.079027355,0,TX
2000,48,333,Texas,Mills County,-17.77000237,-18.85820031,0.384307861,0,0,-44.71169662,0,0,0.031589538,1,TX
2004,48,333,Texas,Mills County,5.150001526,17.18996316,1.162094116,0,7,30.13940811,0,0,-0.026916325,0,TX
2008,48,333,Texas,Mills County,0.316978455,40.14793336,0.060567856,-0.79400003,0,0,0,0,4.01E-04,0,TX
1988,48,335,Texas,Mitchell County,-12.74000168,104.574132,-1.164585114,0.119999997,-3,0,0,0,-0.085264727,0,TX
1992,48,335,Texas,Mitchell County,-1.899997711,39.59355354,1.402444839,4.460000038,5,33.93202591,0,0,-0.099256158,0,TX
1996,48,335,Texas,Mitchell County,1.580001831,59.78309512,-0.850952148,0.465000004,2,-1.501377106,0,0,0.1683871,0,TX
2000,48,335,Texas,Mitchell County,-23.22000122,31.68095946,-0.442108154,0,0,8.262233734,0,0,0.064384319,1,TX
2004,48,335,Texas,Mitchell County,7.839996338,-14.83415365,0.501791,0,7,0.095188141,0,0,-0.041294873,0,TX
2008,48,335,Texas,Mitchell County,0.633338928,118.3499217,-0.697467804,-0.79400003,0,0,0,0,1.08E-04,0,TX
1988,48,337,Texas,Montague County,-14.36000061,1.655753702,0.23135376,0.119999997,-3,0,0,0,-0.031672001,0,TX
1992,48,337,Texas,Montague County,-4.109996796,85.91812849,0.802661896,4.460000038,5,33.93202591,0,0,-0.025259031,0,TX
1996,48,337,Texas,Montague County,-8.309997559,-22.26244956,0.420539856,0.465000004,2,-12.01466751,0,0,0.045506779,0,TX
2000,48,337,Texas,Montague County,-15.99000168,10.27355716,1.658111572,0,0,0.198598862,0,0,0.051439878,1,TX
2004,48,337,Texas,Montague County,6.530006409,6.786850095,1.151689529,0,7,20.72646332,0,0,0.009512858,0,TX
2008,48,337,Texas,Montague County,4.409797668,3.356108814,0.769954681,-0.79400003,0,1.28238678,0,0,0.016878948,0,TX
1988,48,339,Texas,Montgomery County,-6.930000305,82.17939734,1.058773041,0.119999997,-3,11.84057999,0,0,0.034175612,0,TX
1992,48,339,Texas,Montgomery County,-0.38999939,66.69619083,1.143846512,4.460000038,5,5.165512085,0,0,0.18492192,0,TX
1996,48,339,Texas,Montgomery County,-2.810001373,-7.183736563,1.146125793,0.465000004,2,0,0,0,0.201839164,0,TX
2000,48,339,Texas,Montgomery County,-6.479999542,69.99627352,2.792095184,0,0,0,0,0,0.222530127,1,TX
2004,48,339,Texas,Montgomery County,0.930000305,7.453430444,0.281661987,0,7,-30.09617615,1,0,0.205108538,0,TX
2008,48,339,Texas,Montgomery County,-1.925857544,80.55256009,-1.102687836,-0.79400003,0,7.259346008,0,10,0.203455999,0,TX
1988,48,341,Texas,Moore County,-9.75,52.8372705,0.554645538,0.119999997,-3,-17.39089584,0,0,0.006619959,0,TX
1992,48,341,Texas,Moore County,-0.900001526,6.685441732,-0.563570023,4.460000038,5,-3.853149414,0,0,-0.006960048,0,TX
1996,48,341,Texas,Moore County,-1.36000061,-4.092903063,0.773241043,0.465000004,2,19.62648392,0,0,0.066225164,0,TX
2000,48,341,Texas,Moore County,-8.989999771,-11.05898693,-0.106571198,0,0,-16.35040283,0,0,0.040476192,1,TX
2004,48,341,Texas,Moore County,1.849998474,25.78795552,-0.726573944,0,7,20.72646332,1,0,-0.006069048,0,TX
2008,48,341,Texas,Moore County,-2.787063599,58.49484205,-1.098686218,-0.79400003,0,1.28238678,0,2,0.011011011,0,TX
1988,48,343,Texas,Morris County,-11.30999756,-59.70933437,0.596162796,0.119999997,-3,37.75942993,0,0,-0.073804505,0,TX
1992,48,343,Texas,Morris County,-5.780000687,19.1324234,0.729032516,4.460000038,5,-38.95755768,0,0,-0.052071095,0,TX
1996,48,343,Texas,Morris County,-1.149993896,-26.89230144,0.738298416,0.465000004,2,-5.054035187,0,0,0.024637794,0,TX
2000,48,343,Texas,Morris County,-16.4600029,-2.399093844,0.662782669,0,0,-3.165359497,0,0,-0.014744801,1,TX
2004,48,343,Texas,Morris County,4.400001526,0.536510395,0.750331879,0,7,18.44280243,0,0,-0.013660783,0,TX
2008,48,343,Texas,Morris County,6.953380585,47.08409011,0.531459808,-0.79400003,0,4.314147949,0,1,-0.002412076,0,TX
1988,48,345,Texas,Motley County,-3.319999695,-82.14731812,-0.719013214,0.119999997,-3,-17.39089584,0,0,-0.044227455,0,TX
1992,48,345,Texas,Motley County,1.449996948,83.16063285,1.00082016,4.460000038,5,-3.853149414,0,0,-0.128605768,0,TX
1996,48,345,Texas,Motley County,-6.320001602,-38.60970438,2.392007828,0.465000004,2,-12.01466751,0,0,-0.071034484,0,TX
2000,48,345,Texas,Motley County,-11.47999954,-32.84300864,-2.980899811,0,0,0.198598862,0,0,0.070527099,1,TX
2004,48,345,Texas,Motley County,1.979995728,25.06068647,3.249807358,0,7,20.72646332,0,0,-0.097780861,0,TX
2008,48,345,Texas,Motley County,5.314788818,76.52741671,-2.528339386,-0.79400003,0,1.28238678,0,0,-0.023827825,0,TX
1988,48,347,Texas,Nacogdoches County,-6.559997559,-7.168661803,-0.125198364,0.119999997,-3,-41.62063599,0,0,0.041533735,0,TX
1992,48,347,Texas,Nacogdoches County,-4.370002747,71.02230191,0.497091293,4.460000038,5,-0.708190918,0,0,0.039050609,0,TX
1996,48,347,Texas,Nacogdoches County,1.159999847,14.63713646,0.471172333,0.465000004,2,-5.054035187,0,0,0.041797038,0,TX
2000,48,347,Texas,Nacogdoches County,-10.38999939,15.09664655,-0.114175797,0,0,-3.165359497,0,0,0.028749002,1,TX
2004,48,347,Texas,Nacogdoches County,-1.5,-4.372129589,0.23623848,0,7,18.44280243,0,0,0.02138108,0,TX
2008,48,347,Texas,Nacogdoches County,-2.584007263,30.97527027,-0.248109818,-0.79400003,0,30.78616333,0,0,0.046691451,0,TX
1988,48,349,Texas,Navarro County,-9.100002289,17.44065583,-0.05629158,0.119999997,-3,11.84057999,0,0,0.0247602,0,TX
1992,48,349,Texas,Navarro County,-3.939998627,4.103248566,0.756032944,4.460000038,5,5.165512085,0,0,0.009909392,0,TX
1996,48,349,Texas,Navarro County,-1.369998932,-27.13798285,0.14487648,0.465000004,2,47.17380905,0,0,0.055412754,0,TX
2000,48,349,Texas,Navarro County,-14.62000275,15.82654715,-0.208240509,0,0,4.340965271,0,0,0.061121259,1,TX
2004,48,349,Texas,Navarro County,6.180000305,6.534916162,0.123140335,0,7,-4.892425537,0,0,0.052524716,0,TX
2008,48,349,Texas,Navarro County,-0.403045654,40.62450826,-0.058851242,-0.79400003,0,1.534633636,0,1,0.028138891,0,TX
1988,48,351,Texas,Newton County,-7.870000839,7.519483566,0.15376091,0.119999997,-3,-41.62063599,0,0,0.007711129,0,TX
1992,48,351,Texas,Newton County,-4.13999939,44.91017163,1.137191772,4.460000038,5,-0.708190918,0,0,0.002501656,0,TX
1996,48,351,Texas,Newton County,-8.380004883,-9.492041171,-0.108026505,0.465000004,2,-3.644901276,0,0,0.081394494,0,TX
2000,48,351,Texas,Newton County,-13.63999557,-8.422251791,-0.351026535,0,0,41.09225845,0,0,0.020700421,1,TX
2004,48,351,Texas,Newton County,6.5,-28.65993083,0.321054459,0,7,17.84713364,0,0,-0.055256333,0,TX
2008,48,351,Texas,Newton County,10.59131241,61.96059585,0.967643738,-0.79400003,0,7.259346008,0,0,-0.03392455,0,TX
1988,48,353,Texas,Nolan County,-9.900001526,-36.79224253,-1.641332626,0.119999997,-3,0,0,0,-0.051199108,0,TX
1992,48,353,Texas,Nolan County,-4.479999542,18.29032451,0.870864868,4.460000038,5,33.93202591,0,0,-0.054020692,0,TX
1996,48,353,Texas,Nolan County,-1.159999847,34.07928348,-0.477819443,0.465000004,2,-1.501377106,0,0,0.004536134,0,TX
2000,48,353,Texas,Nolan County,-18.42000198,5.3385254,0.277490616,0,0,8.262233734,0,0,-0.025794879,1,TX
2004,48,353,Texas,Nolan County,6.680000305,-6.567510962,0.966932297,0,7,0.095188141,0,0,-0.055749573,0,TX
2008,48,353,Texas,Nolan County,-1.103538513,-36.99753582,-0.320516586,-0.79400003,0,0,0,1,0.002555309,0,TX
1988,48,355,Texas,Nueces County,-5.270000458,-14.84229863,0.196926117,0.119999997,-3,0,0,0,-0.00408284,0,TX
1992,48,355,Texas,Nueces County,-4.240001678,18.58065724,0.982192993,4.460000038,5,43.44630432,0,0,0.034060691,0,TX
1996,48,355,Texas,Nueces County,1.42999649,1.897678524,0.948877335,0.465000004,2,6.261119843,0,0,0.044615302,0,TX
2000,48,355,Texas,Nueces County,-9.559997559,15.72477669,0.470586777,0,0,0.870285034,0,0,0.001720158,1,TX
